employee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled
12336,59,Male,Single,79422.28,Contract,Northeast,Yes,7.0,1
10936,56,Male,Married,59933.46,Full-time,Northeast,No,2.0,0
16470,23,Male,Single,57014.47,Full-time,Midwest,Yes,0.3,0
17437,47,Female,Single,70695.76,Full-time,West,No,2.8,1
14488,54,Male,Single,56625.49,Contract,Midwest,Yes,0.5,0
11726,33,Female,Single,55219.25,Part-time,South,Yes,3.7,0
13318,28,Female,Married,45297.45,Part-time,Northeast,No,11.5,0
16974,43,Female,Single,94847.68,Full-time,West,No,14.5,1
19655,61,Female,Married,62539.96,Part-time,West,Yes,0.9,1
15730,63,Female,Married,70986.78,Full-time,Midwest,Yes,10.9,1
19223,56,Female,Single,74515.88,Full-time,South,Yes,10.8,1
16996,57,Female,Single,73593.64,Part-time,Midwest,Yes,5.5,1
19460,48,Male,Single,60033.46,Full-time,Midwest,Yes,0.8,1
15495,38,Male,Married,58523.86,Full-time,Northeast,No,6.8,0
17846,35,Female,Single,102042.51,Full-time,West,No,9.0,1
16190,27,Male,Married,59286.04,Full-time,South,No,6.8,0
14877,64,Female,Divorced,58804.59,Full-time,Northeast,Yes,0.3,1
19358,57,Female,Single,34249.45,Full-time,West,Yes,4.1,1
10580,40,Female,Single,90695.59,Full-time,Northeast,No,0.2,1
13569,34,Female,Widowed,89067.84,Full-time,Northeast,No,3.3,1
10981,28,Male,Single,43358.02,Full-time,South,Yes,4.4,0
12667,49,Male,Single,58781.99,Full-time,South,No,13.6,0
18440,57,Female,Widowed,50182.72,Full-time,South,No,0.1,0
13501,42,Male,Single,51239.61,Full-time,West,Yes,2.7,1
11167,25,Male,Married,69561.24,Full-time,South,Yes,2.7,1
17605,22,Male,Married,78808.26,Full-time,West,No,2.9,0
14304,49,Female,Single,96284.43,Full-time,Midwest,No,8.1,1
12463,30,Female,Married,73667.92,Full-time,Northeast,No,1.5,0
12623,47,Female,Married,83465.33,Full-time,Midwest,Yes,2.9,1
10836,24,Male,Single,65574.42,Full-time,South,Yes,11.3,1
12288,40,Other,Divorced,61546.47,Full-time,South,Yes,0.8,1
12202,42,Female,Married,63737.11,Full-time,Northeast,Yes,2.2,1
10603,53,Female,Single,49304.83,Full-time,Midwest,Yes,5.8,1
18697,59,Female,Single,82263.15,Contract,Northeast,No,10.1,0
11846,22,Male,Married,63856.16,Full-time,South,Yes,9.4,1
13897,60,Male,Married,30756.89,Full-time,Midwest,Yes,3.5,1
17073,55,Female,Married,52471.29,Part-time,South,No,2.4,0
19301,38,Male,Married,75474.18,Contract,West,Yes,7.0,1
16062,23,Male,Single,90714.9,Part-time,West,Yes,1.1,0
13753,43,Female,Single,73161.61,Full-time,Midwest,No,10.4,1
19244,24,Male,Married,64952.04,Full-time,Northeast,No,6.5,0
18438,46,Female,Single,61262.34,Full-time,South,Yes,0.0,1
19886,54,Female,Single,57416.0,Full-time,Midwest,Yes,2.1,1
16850,58,Other,Married,65859.35,Full-time,Northeast,No,1.2,1
12333,23,Female,Single,39115.93,Full-time,West,No,8.2,0
15866,37,Female,Single,47479.64,Full-time,South,Yes,18.3,1
13078,34,Female,Single,81640.9,Full-time,Midwest,Yes,0.3,1
14576,46,Male,Married,56482.57,Full-time,Midwest,Yes,1.1,1
17531,41,Male,Single,71221.7,Full-time,South,No,0.5,1
15068,36,Female,Married,71467.78,Part-time,West,Yes,5.1,1
10145,53,Male,Single,62518.04,Full-time,South,Yes,0.6,1
15748,24,Female,Single,87775.31,Full-time,South,Yes,10.2,1
11705,47,Male,Married,56826.82,Full-time,West,Yes,2.7,1
17155,50,Male,Single,43015.68,Contract,West,No,5.7,0
12003,42,Female,Single,63196.88,Full-time,South,No,0.9,1
17957,49,Other,Single,39496.51,Full-time,South,Yes,7.1,1
16629,28,Male,Married,79793.87,Full-time,Northeast,Yes,1.5,1
12360,61,Male,Single,61612.43,Full-time,South,Yes,1.5,1
12238,42,Male,Married,58045.8,Part-time,Northeast,No,1.6,0
10625,53,Female,Single,66237.86,Part-time,Northeast,No,6.7,0
17051,41,Male,Married,60205.41,Contract,Midwest,Yes,1.4,1
17733,63,Female,Single,94611.75,Full-time,West,Yes,1.6,1
18743,48,Female,Single,55144.16,Full-time,Midwest,Yes,4.6,1
15528,29,Female,Single,82269.2,Full-time,South,Yes,2.0,1
16615,23,Female,Married,74013.42,Full-time,South,No,3.2,0
17190,46,Male,Married,57934.35,Contract,West,Yes,2.7,0
13409,60,Female,Married,73191.9,Full-time,South,No,6.2,1
14617,49,Male,Married,66297.99,Full-time,Midwest,Yes,4.1,1
18805,61,Female,Single,71674.49,Full-time,Midwest,Yes,16.1,1
11435,24,Other,Single,71834.91,Full-time,Northeast,Yes,17.7,1
18685,25,Male,Married,92683.34,Full-time,Midwest,Yes,0.5,1
11140,40,Male,Married,55173.74,Part-time,South,Yes,4.8,0
12690,28,Female,Single,74975.17,Full-time,Northeast,No,16.4,0
19107,51,Female,Single,65035.01,Full-time,Northeast,Yes,4.1,1
14437,63,Female,Single,74390.05,Part-time,South,Yes,3.7,1
10018,23,Male,Divorced,71795.67,Contract,South,Yes,1.1,0
19870,60,Male,Married,69422.51,Full-time,Midwest,Yes,2.3,1
15776,30,Female,Widowed,61029.82,Part-time,Midwest,Yes,0.1,0
19298,36,Female,Divorced,70119.55,Full-time,South,Yes,5.4,1
16843,57,Male,Single,76780.99,Full-time,Midwest,No,1.9,1
15145,59,Female,Single,65724.49,Full-time,West,No,0.5,1
17650,28,Male,Married,43572.34,Part-time,South,No,17.7,0
17130,36,Female,Divorced,60870.65,Full-time,West,Yes,3.2,1
19762,46,Male,Divorced,65467.65,Full-time,West,Yes,9.3,1
12331,43,Female,Married,59648.78,Part-time,Northeast,Yes,5.8,0
16311,27,Male,Widowed,42407.35,Full-time,West,No,10.1,0
11749,46,Male,Widowed,55362.72,Full-time,Midwest,Yes,0.3,1
19251,30,Female,Married,78771.87,Full-time,Northeast,Yes,9.5,1
10078,46,Female,Single,80877.75,Full-time,Midwest,No,17.7,1
10672,55,Male,Married,78737.8,Part-time,South,No,3.5,0
15128,24,Male,Single,62924.44,Contract,Midwest,Yes,2.4,0
11192,44,Female,Married,45457.74,Full-time,Midwest,Yes,6.3,1
17779,61,Female,Married,85051.51,Full-time,West,No,0.1,1
17839,35,Male,Divorced,34541.98,Full-time,Midwest,Yes,4.6,1
14293,31,Male,Married,48399.09,Full-time,West,Yes,1.2,1
17990,56,Female,Married,45907.41,Full-time,West,Yes,5.0,1
11557,51,Female,Married,62730.43,Part-time,Northeast,Yes,3.3,1
17594,57,Male,Divorced,86112.45,Full-time,Midwest,No,0.7,1
19302,45,Female,Married,85533.9,Part-time,Midwest,Yes,2.0,1
11271,55,Female,Divorced,87564.62,Part-time,West,Yes,0.4,1
11464,30,Male,Single,75840.66,Contract,Northeast,No,2.8,0
16059,31,Male,Divorced,69899.68,Part-time,Midwest,No,2.7,0
15872,46,Female,Single,73613.61,Full-time,Northeast,Yes,0.2,1
13290,60,Female,Single,76153.27,Part-time,Northeast,Yes,22.0,1
15689,35,Male,Married,74705.1,Full-time,West,Yes,1.2,1
14805,52,Male,Married,64195.78,Part-time,Northeast,Yes,0.2,1
15056,38,Male,Single,41194.96,Full-time,Northeast,Yes,0.9,1
12358,55,Male,Married,70420.98,Full-time,Northeast,Yes,1.6,1
14808,60,Male,Divorced,34114.35,Full-time,Northeast,No,1.0,0
18630,40,Female,Married,61162.53,Full-time,Northeast,Yes,5.1,1
10381,60,Male,Widowed,95859.49,Full-time,South,Yes,6.2,1
10021,59,Male,Married,59879.08,Full-time,Northeast,No,0.5,0
18451,34,Female,Single,59950.54,Full-time,West,Yes,2.2,1
13730,25,Female,Single,74792.3,Full-time,Midwest,Yes,1.1,1
11603,50,Female,Single,70144.23,Part-time,Midwest,Yes,9.8,1
10334,43,Male,Single,43745.88,Part-time,West,No,1.5,0
10513,62,Male,Divorced,66365.28,Part-time,Northeast,Yes,0.8,1
16954,45,Female,Married,78102.88,Part-time,South,No,3.0,0
15307,50,Female,Single,62884.27,Contract,West,Yes,0.5,1
15073,27,Female,Married,87030.97,Contract,South,Yes,1.6,0
11455,25,Other,Married,61612.23,Full-time,South,Yes,0.6,1
16085,24,Female,Single,69490.53,Full-time,West,Yes,3.8,1
17122,38,Female,Married,92054.82,Full-time,Northeast,Yes,5.2,1
11157,49,Male,Single,91165.77,Full-time,Midwest,Yes,14.9,1
13871,27,Female,Married,50418.41,Full-time,Northeast,No,1.3,0
10454,48,Female,Single,45233.33,Full-time,Midwest,Yes,0.3,1
19983,35,Male,Married,70389.12,Full-time,South,No,3.0,1
14730,39,Male,Married,56394.4,Full-time,Northeast,No,6.6,0
19370,28,Female,Married,59549.02,Full-time,South,No,1.2,0
15267,57,Female,Single,61528.64,Full-time,Northeast,Yes,1.5,1
13043,27,Female,Divorced,53189.76,Part-time,Northeast,Yes,3.4,0
19644,40,Female,Divorced,73170.73,Full-time,Northeast,No,0.2,1
19019,26,Male,Married,76756.37,Part-time,Northeast,Yes,0.2,0
14894,59,Male,Divorced,36065.09,Part-time,Midwest,Yes,5.7,0
15685,57,Male,Single,56243.05,Contract,South,No,1.3,0
13561,22,Female,Single,56333.94,Full-time,Midwest,Yes,0.2,0
15610,60,Male,Married,50232.38,Full-time,Northeast,No,5.1,0
10092,29,Female,Married,51144.47,Full-time,Midwest,Yes,7.9,0
16267,54,Male,Single,74139.17,Full-time,South,Yes,0.4,1
18670,54,Male,Single,54652.85,Part-time,Northeast,Yes,12.3,0
18497,53,Male,Married,51978.84,Full-time,Midwest,Yes,4.0,1
18752,23,Male,Divorced,57128.9,Full-time,Northeast,No,6.0,0
18453,59,Female,Married,48849.71,Full-time,Northeast,No,0.5,0
14178,29,Male,Married,71066.97,Full-time,Northeast,Yes,4.8,1
17323,32,Male,Widowed,86429.6,Part-time,South,Yes,5.0,1
12903,22,Female,Divorced,61632.03,Full-time,South,No,0.2,0
14357,35,Female,Single,42271.94,Full-time,Northeast,No,1.1,0
14417,50,Male,Single,75853.16,Contract,West,No,2.7,0
17509,57,Male,Married,69342.58,Full-time,West,No,2.5,1
19339,23,Male,Single,90474.48,Full-time,South,Yes,1.2,1
19065,42,Female,Single,47383.89,Full-time,Midwest,No,6.0,0
15978,40,Female,Single,62413.6,Full-time,South,No,11.5,1
11345,44,Male,Single,67270.21,Part-time,Northeast,Yes,0.8,1
15029,29,Female,Divorced,58870.7,Part-time,Northeast,Yes,5.4,0
19949,46,Other,Married,76177.27,Full-time,South,Yes,1.3,1
19486,32,Female,Widowed,76632.0,Full-time,West,Yes,0.8,1
13550,45,Male,Married,84668.19,Full-time,Northeast,No,0.8,1
11771,33,Female,Widowed,65073.29,Full-time,West,Yes,3.2,1
10644,30,Male,Married,53236.14,Full-time,Northeast,Yes,7.1,0
17173,25,Female,Single,88306.53,Full-time,Midwest,Yes,1.8,1
12392,26,Male,Single,70033.03,Full-time,West,No,12.2,0
19415,39,Male,Single,72669.14,Full-time,South,No,4.6,1
11215,46,Male,Single,80715.87,Part-time,South,Yes,0.5,1
12900,27,Other,Married,83811.04,Full-time,West,Yes,0.5,1
18660,57,Male,Single,47350.28,Full-time,Northeast,No,3.0,0
16859,37,Male,Married,92834.54,Part-time,West,Yes,7.8,1
16433,55,Male,Married,62353.35,Full-time,Northeast,No,11.1,1
11818,41,Female,Married,83711.59,Part-time,Northeast,No,8.4,0
10799,29,Female,Married,52029.43,Contract,Northeast,Yes,8.6,0
13314,48,Female,Single,63333.37,Full-time,South,Yes,2.5,1
14366,51,Male,Married,91856.13,Contract,West,Yes,8.3,1
17468,52,Male,Married,66869.95,Part-time,West,Yes,5.3,1
14736,36,Female,Married,53889.68,Part-time,South,No,2.5,0
10879,27,Female,Divorced,78290.0,Full-time,Midwest,Yes,2.9,1
18394,46,Female,Married,91696.15,Full-time,Northeast,No,2.1,1
16390,23,Female,Married,96750.18,Full-time,South,Yes,5.8,1
13762,49,Female,Married,48354.53,Part-time,Midwest,Yes,0.7,0
17780,53,Female,Single,71783.31,Full-time,Midwest,Yes,3.5,1
10112,43,Male,Married,56787.21,Part-time,Northeast,Yes,2.1,0
15336,28,Male,Married,85801.9,Full-time,Northeast,Yes,5.0,1
11119,50,Female,Married,77631.44,Part-time,West,No,2.6,0
15727,52,Female,Married,47164.87,Full-time,Northeast,Yes,2.9,1
13926,45,Male,Married,47148.52,Full-time,Midwest,No,3.0,0
10070,35,Male,Married,45241.71,Full-time,South,Yes,5.8,1
13266,57,Male,Divorced,63834.27,Contract,Northeast,Yes,11.2,1
16280,54,Male,Single,76599.59,Full-time,Midwest,Yes,2.4,1
13499,44,Female,Divorced,69833.83,Full-time,Midwest,No,4.8,1
11477,45,Female,Single,60579.39,Full-time,Midwest,No,6.0,1
19215,56,Female,Married,75074.56,Full-time,Midwest,No,4.9,1
18629,39,Male,Single,41728.83,Full-time,Midwest,Yes,0.1,1
13466,38,Female,Married,73420.53,Full-time,Northeast,No,4.1,1
18237,28,Female,Single,82028.48,Full-time,Midwest,No,0.4,0
12410,61,Male,Married,62564.77,Full-time,South,Yes,3.0,1
16299,36,Female,Single,59509.24,Full-time,West,No,4.5,0
17528,33,Female,Married,82890.77,Part-time,Northeast,No,0.5,0
15406,34,Female,Married,98057.78,Full-time,West,No,5.3,1
10757,37,Male,Married,48584.73,Full-time,Northeast,No,0.6,0
18126,53,Male,Single,93705.69,Part-time,South,No,12.5,0
13362,46,Female,Single,50682.41,Full-time,Midwest,Yes,8.0,1
16117,38,Male,Married,94800.66,Part-time,Midwest,Yes,4.4,1
13594,49,Female,Single,68093.68,Part-time,West,Yes,2.5,1
18116,55,Female,Divorced,80255.84,Full-time,Northeast,Yes,1.2,1
12074,60,Male,Divorced,39077.65,Full-time,Northeast,No,2.5,0
11791,27,Male,Divorced,83385.85,Full-time,South,Yes,0.9,1
12800,36,Female,Married,82305.22,Full-time,Northeast,Yes,3.5,1
18101,48,Female,Single,67849.33,Full-time,South,No,1.4,1
15465,37,Male,Married,59556.63,Full-time,South,No,7.1,0
11860,49,Male,Married,57610.77,Part-time,Midwest,Yes,2.4,0
18005,29,Male,Single,40170.14,Full-time,Northeast,Yes,8.3,0
16894,64,Other,Single,83717.96,Full-time,Midwest,No,6.1,1
16378,44,Other,Married,75618.87,Full-time,South,Yes,11.6,1
10622,32,Male,Single,68903.13,Part-time,Midwest,No,27.2,0
10770,50,Male,Single,82346.85,Full-time,West,Yes,1.3,1
15812,34,Female,Single,69679.89,Part-time,Northeast,No,7.9,0
16420,54,Female,Single,63679.03,Full-time,Midwest,No,0.9,1
18295,55,Male,Single,86073.2,Full-time,Midwest,Yes,3.3,1
16448,53,Male,Single,53174.84,Full-time,Northeast,Yes,4.2,1
18291,29,Male,Single,30995.96,Contract,Northeast,No,2.9,0
14144,40,Female,Single,62569.39,Full-time,Northeast,Yes,6.8,1
16862,61,Female,Single,65176.92,Part-time,Northeast,Yes,7.9,1
11213,61,Male,Single,68685.11,Part-time,West,No,7.0,0
19182,47,Female,Married,50564.72,Full-time,West,Yes,0.1,1
13031,48,Male,Married,73465.6,Full-time,Northeast,Yes,0.5,1
10128,36,Female,Single,57359.65,Full-time,West,Yes,1.7,1
10201,32,Female,Married,62577.91,Full-time,South,Yes,0.2,1
19081,22,Male,Single,49339.02,Contract,South,Yes,4.8,0
19134,53,Male,Single,68290.83,Full-time,South,Yes,0.0,1
12357,25,Female,Single,70825.09,Full-time,South,Yes,4.1,1
15979,39,Male,Widowed,53826.84,Full-time,South,Yes,1.1,1
12078,40,Female,Divorced,63097.0,Full-time,South,No,2.3,1
19276,30,Female,Married,37094.9,Full-time,Northeast,Yes,1.7,0
12773,47,Female,Single,72287.5,Part-time,Midwest,Yes,7.0,1
11065,57,Female,Married,70413.93,Full-time,Northeast,No,2.9,1
10233,32,Female,Single,23468.65,Full-time,Northeast,No,2.1,0
15018,30,Male,Divorced,47503.83,Full-time,Midwest,No,7.1,0
13724,40,Female,Married,82297.02,Full-time,West,Yes,3.1,1
11824,49,Female,Single,62856.04,Full-time,South,No,0.5,1
17699,55,Male,Married,72997.41,Contract,Northeast,Yes,1.7,1
11583,50,Male,Single,67992.36,Full-time,South,Yes,1.2,1
15533,32,Other,Divorced,79052.01,Full-time,South,Yes,6.1,1
17903,37,Female,Divorced,40947.03,Contract,West,Yes,2.0,0
12975,49,Other,Divorced,71797.59,Part-time,Midwest,Yes,5.8,1
16884,32,Female,Married,66208.56,Full-time,Northeast,Yes,5.7,1
15057,38,Female,Married,39236.93,Part-time,South,No,2.3,0
18058,44,Female,Single,51464.28,Full-time,West,Yes,3.3,1
13004,44,Female,Single,50930.14,Full-time,Northeast,Yes,5.0,1
17907,45,Male,Divorced,48460.79,Part-time,South,Yes,3.6,0
18686,32,Female,Married,38812.09,Part-time,West,No,10.6,0
18201,40,Female,Married,50541.66,Full-time,South,Yes,6.5,1
17093,40,Female,Widowed,65323.27,Part-time,Northeast,Yes,2.6,1
19157,30,Female,Single,64489.89,Full-time,Midwest,Yes,10.1,1
18528,29,Male,Married,73364.32,Full-time,South,Yes,4.7,1
14608,54,Male,Married,61977.37,Full-time,Midwest,No,8.3,1
15139,60,Male,Single,94534.73,Contract,Northeast,Yes,0.1,1
12930,35,Other,Married,78319.31,Full-time,Northeast,Yes,0.8,1
14810,25,Male,Married,43027.64,Full-time,Northeast,Yes,5.1,0
15233,63,Female,Single,73650.32,Full-time,Northeast,Yes,0.5,1
12664,63,Female,Married,85112.32,Full-time,Northeast,Yes,10.6,1
15183,53,Male,Single,53416.87,Part-time,South,Yes,1.9,0
13947,33,Male,Single,74682.04,Full-time,Northeast,Yes,1.0,1
18821,58,Male,Married,66081.19,Full-time,South,Yes,2.9,1
16675,60,Male,Single,73911.47,Full-time,South,Yes,1.3,1
18518,58,Other,Married,75960.71,Part-time,West,Yes,3.9,1
17714,30,Male,Single,84912.66,Full-time,Northeast,No,7.4,0
15524,23,Male,Married,69773.68,Full-time,Midwest,Yes,3.2,1
17217,35,Male,Married,51071.47,Full-time,Northeast,No,0.3,0
14226,42,Male,Single,68914.8,Full-time,South,Yes,15.6,1
15141,37,Female,Single,51748.07,Full-time,South,Yes,4.8,1
15910,43,Male,Divorced,52901.21,Part-time,West,Yes,6.3,0
14923,62,Male,Single,53290.44,Part-time,Northeast,No,7.0,0
12781,27,Male,Married,76198.12,Full-time,South,No,0.6,0
17974,59,Male,Single,88560.65,Part-time,Midwest,Yes,1.4,1
19625,48,Male,Married,75110.4,Contract,West,No,0.3,0
12639,58,Female,Married,64740.24,Full-time,Northeast,No,6.4,1
12273,53,Male,Married,50485.84,Full-time,South,Yes,0.7,1
17256,61,Other,Married,57345.5,Full-time,Midwest,Yes,1.5,1
16411,36,Female,Divorced,61671.12,Part-time,West,Yes,0.9,1
11437,26,Female,Married,53787.28,Full-time,Northeast,Yes,1.4,0
14483,45,Female,Married,81084.92,Full-time,Midwest,Yes,0.9,1
15105,38,Male,Married,86179.43,Full-time,West,Yes,4.7,1
15202,30,Male,Single,58341.53,Full-time,South,No,1.8,0
12117,63,Male,Single,80874.34,Full-time,West,No,3.8,1
17672,36,Female,Single,72486.55,Full-time,Northeast,Yes,6.0,1
13917,46,Male,Single,76193.41,Part-time,South,Yes,5.8,1
10724,55,Female,Married,64447.2,Full-time,Midwest,Yes,2.1,1
19973,59,Female,Single,51889.95,Contract,South,Yes,0.1,0
14089,27,Male,Single,45353.25,Contract,South,Yes,3.9,0
13717,56,Male,Single,79378.85,Full-time,Midwest,Yes,1.2,1
15108,22,Female,Single,57504.4,Full-time,Midwest,Yes,3.3,0
13697,34,Female,Married,64514.55,Full-time,West,Yes,1.9,1
14046,38,Female,Single,68121.6,Part-time,Northeast,Yes,14.8,1
18577,41,Female,Married,85754.97,Full-time,Northeast,Yes,4.2,1
11504,37,Female,Single,67825.16,Full-time,Northeast,No,22.3,1
16728,59,Female,Widowed,59043.88,Part-time,West,No,1.6,0
17044,22,Female,Married,56081.21,Part-time,Midwest,Yes,1.8,0
14748,39,Male,Single,49743.91,Full-time,South,No,12.1,0
13456,62,Female,Married,35105.52,Full-time,Midwest,No,0.2,0
13384,59,Female,Divorced,80974.83,Full-time,West,Yes,2.2,1
19831,62,Male,Divorced,32009.93,Full-time,Northeast,Yes,5.7,1
12669,56,Male,Married,77370.9,Full-time,Midwest,Yes,2.3,1
10133,60,Female,Married,55072.17,Full-time,Northeast,No,0.9,0
10762,25,Female,Single,53350.82,Contract,South,No,1.1,0
18893,23,Male,Single,53766.06,Full-time,South,Yes,0.2,0
19888,37,Female,Single,85510.57,Full-time,West,Yes,2.6,1
19232,55,Female,Single,66990.3,Full-time,Midwest,Yes,0.4,1
17017,29,Female,Single,62662.78,Full-time,South,Yes,0.7,1
14349,30,Female,Single,71334.92,Full-time,South,Yes,0.4,1
16780,61,Female,Married,67444.0,Full-time,West,Yes,4.8,1
18082,37,Female,Married,58861.5,Part-time,West,Yes,5.4,0
18265,28,Male,Divorced,60387.92,Full-time,Midwest,Yes,1.6,1
12383,55,Female,Married,39744.78,Full-time,Northeast,No,2.4,0
10290,43,Female,Single,48212.57,Full-time,Midwest,No,5.3,0
18272,56,Female,Single,75916.0,Part-time,South,No,6.1,0
13602,51,Male,Single,77427.99,Full-time,Northeast,No,1.5,1
12158,26,Male,Divorced,62482.38,Full-time,Midwest,Yes,1.7,1
12646,47,Male,Married,64512.11,Full-time,Midwest,No,3.2,1
10749,55,Female,Divorced,38671.7,Full-time,Midwest,No,0.7,0
10688,31,Male,Married,53888.83,Part-time,South,Yes,2.0,0
15337,25,Female,Single,70390.9,Contract,Northeast,Yes,1.7,0
14052,26,Male,Married,31366.85,Full-time,Northeast,No,1.3,0
19183,63,Male,Married,93782.64,Contract,South,Yes,2.4,1
10005,29,Male,Single,63404.63,Contract,Midwest,Yes,10.0,0
14092,31,Male,Married,56353.92,Full-time,Northeast,No,8.9,0
17299,26,Female,Single,52390.62,Full-time,South,Yes,5.1,0
15626,28,Male,Married,67408.28,Full-time,West,Yes,2.0,1
18477,45,Male,Married,64660.26,Full-time,South,No,1.4,1
19272,34,Female,Married,53943.62,Full-time,West,Yes,0.8,1
19729,48,Male,Married,76467.92,Full-time,South,Yes,3.4,1
13913,31,Female,Single,91291.49,Full-time,West,Yes,3.3,1
11230,63,Male,Single,43273.31,Full-time,South,Yes,5.2,1
11768,36,Female,Married,73432.14,Full-time,West,Yes,1.5,1
16247,26,Female,Single,69587.66,Part-time,Northeast,Yes,1.4,0
11965,36,Female,Divorced,75304.76,Part-time,West,Yes,4.6,1
14276,44,Female,Single,57539.89,Contract,West,Yes,0.9,0
10100,49,Male,Married,68903.06,Full-time,Midwest,Yes,5.3,1
11280,64,Female,Married,47715.32,Full-time,South,Yes,0.5,1
16189,36,Female,Widowed,88330.63,Full-time,Northeast,No,0.2,1
13224,36,Female,Widowed,98054.85,Contract,South,Yes,0.2,1
15430,55,Female,Single,58350.53,Full-time,South,Yes,2.0,1
17259,46,Female,Single,69619.94,Full-time,West,Yes,3.5,1
18302,35,Female,Married,38921.51,Part-time,West,Yes,1.7,0
18513,28,Male,Single,99654.24,Full-time,Northeast,Yes,3.0,1
11951,34,Female,Married,43797.77,Part-time,West,No,2.1,0
17627,42,Male,Divorced,74291.37,Full-time,Northeast,Yes,0.7,1
13360,22,Female,Single,70423.44,Full-time,Northeast,Yes,2.4,1
15050,38,Male,Married,65464.63,Full-time,Midwest,No,1.0,1
10657,31,Female,Married,79357.44,Full-time,West,Yes,2.5,1
19058,39,Male,Married,42707.08,Contract,South,No,6.4,0
14054,47,Female,Single,72708.64,Full-time,Northeast,Yes,2.6,1
17940,43,Female,Married,69544.43,Part-time,Midwest,Yes,6.5,1
10984,36,Female,Married,83186.76,Full-time,South,Yes,1.1,1
11479,59,Female,Married,53373.54,Full-time,Northeast,Yes,1.4,1
10025,33,Female,Divorced,66404.88,Contract,Midwest,Yes,0.4,1
15592,47,Female,Married,43663.13,Full-time,South,Yes,3.5,1
13198,56,Male,Married,70772.5,Full-time,Midwest,Yes,0.1,1
13146,62,Male,Married,68802.82,Part-time,South,No,3.6,0
18412,36,Female,Single,67241.54,Full-time,Midwest,Yes,10.5,1
14407,57,Male,Married,79391.48,Full-time,Midwest,Yes,1.1,1
10190,58,Male,Married,61356.67,Part-time,South,No,6.8,0
17929,63,Male,Married,79080.4,Full-time,West,No,10.7,1
11734,37,Female,Married,89882.75,Part-time,South,Yes,1.6,1
14273,44,Male,Married,77246.19,Contract,Midwest,Yes,11.6,1
13826,33,Male,Married,18935.17,Full-time,West,No,1.4,0
13498,31,Male,Single,69126.4,Full-time,Northeast,Yes,1.6,1
13929,36,Male,Married,71023.06,Full-time,West,No,4.5,1
15845,39,Female,Single,52394.1,Full-time,Midwest,No,19.3,0
10444,53,Male,Single,76498.34,Full-time,West,Yes,0.8,1
11641,36,Male,Married,63466.09,Full-time,Midwest,Yes,5.5,1
11507,54,Female,Married,46312.63,Part-time,Midwest,Yes,0.4,0
18267,42,Female,Divorced,60655.89,Full-time,South,No,4.1,1
12128,54,Male,Married,54077.53,Full-time,West,Yes,1.1,1
14626,57,Male,Single,73353.85,Part-time,South,Yes,2.5,1
11323,39,Female,Divorced,80920.17,Part-time,South,No,1.7,0
19054,59,Male,Single,66833.18,Full-time,Midwest,No,1.9,1
18847,57,Female,Married,63947.1,Full-time,Midwest,Yes,0.6,1
13782,55,Male,Single,98966.54,Full-time,Northeast,Yes,3.4,1
10588,34,Female,Divorced,76777.32,Contract,South,No,1.6,0
13813,62,Male,Single,54005.25,Part-time,Midwest,Yes,1.6,0
13231,56,Female,Widowed,70466.78,Full-time,South,Yes,3.9,1
15842,26,Male,Married,65758.52,Full-time,Northeast,Yes,0.9,1
18887,26,Male,Married,61798.69,Part-time,South,No,8.2,0
16518,50,Male,Single,66256.59,Part-time,South,No,1.4,0
11326,36,Female,Married,68469.15,Part-time,Northeast,Yes,6.0,1
10835,31,Female,Single,64622.95,Full-time,South,No,2.5,1
16771,51,Male,Married,34877.0,Part-time,Midwest,Yes,1.5,0
15798,59,Male,Married,75802.51,Full-time,Northeast,Yes,3.6,1
18900,33,Male,Single,49885.55,Full-time,Midwest,No,0.5,0
16016,31,Female,Married,58840.15,Part-time,Midwest,No,4.1,0
18158,36,Other,Married,89710.19,Full-time,Northeast,Yes,1.5,1
19948,50,Male,Single,48071.03,Contract,West,Yes,0.6,0
19994,26,Other,Married,65642.42,Full-time,West,Yes,1.2,1
18091,33,Male,Married,56806.9,Full-time,West,Yes,1.9,1
13044,47,Female,Widowed,76150.48,Full-time,Midwest,No,14.0,1
13978,27,Male,Single,40205.35,Full-time,West,Yes,14.2,0
14390,35,Female,Married,77553.93,Part-time,West,No,4.2,0
16712,42,Male,Single,81416.37,Full-time,Midwest,Yes,5.1,1
19048,25,Female,Married,66194.6,Full-time,West,No,6.1,0
11138,31,Other,Married,89971.19,Contract,Midwest,No,0.3,0
12328,35,Male,Married,52950.31,Part-time,Midwest,No,5.2,0
12332,26,Female,Married,92228.15,Part-time,Midwest,Yes,1.1,0
19118,46,Female,Married,64380.94,Full-time,Midwest,Yes,0.6,1
16945,59,Male,Single,49797.86,Full-time,Northeast,Yes,1.5,1
12870,51,Female,Divorced,57751.79,Full-time,South,No,2.4,0
18592,54,Male,Widowed,94462.12,Part-time,Northeast,Yes,0.9,1
10109,58,Male,Married,52367.63,Full-time,West,No,10.7,0
18281,29,Female,Single,56409.38,Part-time,West,Yes,0.1,0
15728,58,Female,Divorced,48422.73,Full-time,Midwest,No,5.2,0
13087,29,Female,Single,49535.78,Full-time,South,Yes,2.5,0
12502,36,Female,Single,63845.37,Part-time,West,No,2.1,0
